id,technology,published,updated,title,summary,authors
http://arxiv.org/abs/1712.06440v1,Artificial intelligence,2017-12-14T17:49:04Z,2017-12-14T17:49:04Z,Three IQs of AI Systems and their Testing Methods,"  The rapid development of artificial intelligence has brought the artificial
intelligence threat theory as well as the problem about how to evaluate the
intelligence level of intelligent products. Both need to find a quantitative
method to evaluate the intelligence level of intelligence systems, including
human intelligence. Based on the standard intelligence system and the extended
Von Neumann architecture, this paper proposes General IQ, Service IQ and Value
IQ evaluation methods for intelligence systems, depending on different
evaluation purposes. Among them, the General IQ of intelligence systems is to
answer the question of whether the artificial intelligence can surpass the
human intelligence, which is reflected in putting the intelligence systems on
an equal status and conducting the unified evaluation. The Service IQ and Value
IQ of intelligence systems are used to answer the question of how the
intelligent products can better serve the human, reflecting the intelligence
and required cost of each intelligence system as a product in the process of
serving human.
","['Feng Liu', 'Yong Shi', 'Ying Liu']"
http://arxiv.org/abs/2108.04770v1,Artificial intelligence,2021-08-10T16:24:30Z,2021-08-10T16:24:30Z,"Examining correlation between trust and transparency with explainable
  artificial intelligence","  Trust between humans and artificial intelligence(AI) is an issue which has
implications in many fields of human computer interaction. The current issue
with artificial intelligence is a lack of transparency into its decision
making, and literature shows that increasing transparency increases trust.
Explainable artificial intelligence has the ability to increase transparency of
AI, which could potentially increase trust for humans. This paper attempts to
use the task of predicting yelp review star ratings with assistance from an
explainable and non explainable artificial intelligence to see if trust is
increased with increased transparency. Results show that for these tasks,
explainable artificial intelligence provided significant increase in trust as a
measure of influence.
",['Arnav Kartikeya']
http://arxiv.org/abs/2110.01831v1,Artificial intelligence,2021-10-05T05:58:23Z,2021-10-05T05:58:23Z,"The Artificial Scientist: Logicist, Emergentist, and Universalist
  Approaches to Artificial General Intelligence","  We attempt to define what is necessary to construct an Artificial Scientist,
explore and evaluate several approaches to artificial general intelligence
(AGI) which may facilitate this, conclude that a unified or hybrid approach is
necessary and explore two theories that satisfy this requirement to some
degree.
","['Michael Timothy Bennett', 'Yoshihiro Maruyama']"
http://arxiv.org/abs/1205.2596v2,Artificial intelligence,2012-05-11T18:35:50Z,2014-08-28T04:30:01Z,"Proceedings of the Twenty-Seventh Conference on Uncertainty in
  Artificial Intelligence (2011)","  This is the Proceedings of the Twenty-Seventh Conference on Uncertainty in
Artificial Intelligence, which was held in Barcelona, Spain, July 14 - 17 2011.
","['Fabio Cozman', 'Avi Pfeffer']"
http://arxiv.org/abs/1205.2597v2,Artificial intelligence,2012-05-11T18:40:29Z,2014-08-28T04:29:00Z,"Proceedings of the Twenty-Sixth Conference on Uncertainty in Artificial
  Intelligence (2010)","  This is the Proceedings of the Twenty-Sixth Conference on Uncertainty in
Artificial Intelligence, which was held on Catalina Island, CA, July 8 - 11
2010.
","['Peter Grunwald', 'Peter Spirtes']"
http://arxiv.org/abs/1206.3959v2,Artificial intelligence,2012-06-13T16:43:44Z,2014-08-28T04:27:28Z,"Proceedings of the Twenty-Fifth Conference on Uncertainty in Artificial
  Intelligence (2009)","  This is the Proceedings of the Twenty-Fifth Conference on Uncertainty in
Artificial Intelligence, which was held in Montreal, QC, Canada, June 18 - 21
2009.
","['Jeff Bilmes', 'Andrew Ng']"
http://arxiv.org/abs/2407.09982v1,Cultured meat,2024-04-30T13:35:18Z,2024-04-30T13:35:18Z,"Artificial intelligence and machine learning applications for cultured
  meat","  Cultured meat has the potential to provide a complementary meat industry with
reduced environmental, ethical, and health impacts. However, major
technological challenges remain which require time- and resource-intensive
research and development efforts. Machine learning has the potential to
accelerate cultured meat technology by streamlining experiments, predicting
optimal results, and reducing experimentation time and resources. However, the
use of machine learning in cultured meat is in its infancy. This review covers
the work available to date on the use of machine learning in cultured meat and
explores future possibilities. We address four major areas of cultured meat
research and development: establishing cell lines, cell culture media design,
microscopy and image analysis, and bioprocessing and food processing
optimization. This review aims to provide the foundation necessary for both
cultured meat and machine learning scientists to identify research
opportunities at the intersection between cultured meat and machine learning.
","['Michael E. Todhunter', 'Sheikh Jubair', 'Ruchika Verma', 'Rikard Saqe', 'Kevin Shen', 'Breanna Duffy']"
http://arxiv.org/abs/2401.02691v1,Cultured meat,2024-01-05T07:46:07Z,2024-01-05T07:46:07Z,"Scaffolding fundamentals and recent advances in sustainable scaffolding
  techniques for cultured meat development","  In cultured meat (CM) products the paramount significance lies in the
fundamental attributes like texture and sensory of the processed end product.
To cater to the tactile and gustatory preferences of real meat, the product
needs to be designed to incorporate its texture and sensory attributes.
Presently CM products are mainly grounded products like sausage, nugget,
frankfurter, burger patty, surimi, and steak with less sophistication and need
to mimic real meat to grapple with the traditional meat market. The existence
of fibrous microstructure in connective and muscle tissues has attracted
considerable interest in the realm of tissue engineering. Scaffolding plays an
important role in CM production by aiding cell adhesion, growth,
differentiation, and alignment. A wide array of scaffolding technologies has
been developed for implementation in the realm of biomedical research. In
recent years researchers also focus on edible scaffolding to ease the process
of CM. However, it is imperative to implement cutting edge technologies like 3D
scaffolds, 3D printing, electrospun nanofibers in order to advance the creation
of sustainable and edible scaffolding methods in CM production, with the
ultimate goal of replicating the sensory and nutritional attributes to mimic
real meat cut. This review discusses recent advances in scaffolding techniques
and biomaterials related to structured CM production and required advances to
create muscle fiber structures to mimic real meat.
  Keywords: Cultured meat, Scaffolding, Biomaterials, Edible scaffolding,
Electrospinning, 3D bioprinting, real meat.
","['AMM Nurul Alam', 'Chan-Jin Kim', 'So-Hee Kim', 'Swati Kumari', 'Eun-Yeong Lee', 'Young-Hwa Hwang', 'Seon-Tea Joo']"
http://arxiv.org/abs/1806.09912v1,Cultured meat,2018-06-26T11:16:15Z,2018-06-26T11:16:15Z,"Boiling, steaming or rinsing? (physics of the Chinese cuisine)","  Some physical aspects of Chinese cuisine are discussed. We start from the
cultural and historical particularities of the Chinese cuisine and technologies
of food production. What is the difference between raw and boiled meat? What is
the difference in the physical processes of heat transfer during steaming of
dumplings and their cooking in boiling water? Why is it possible to cook meat
stripes in a ""hot pot"" in ten seconds, while baking a turkey requires several
hours? This article is devoted to discussion of these questions.
","['Andrey Varlamov', 'Zheng Zhou', 'Yan Chen']"
http://arxiv.org/abs/1306.5104v1,Cultured meat,2013-06-21T11:30:13Z,2013-06-21T11:30:13Z,Preference for meat is not innate in dogs,"  Indian free ranging dogs live in a carbohydrate rich environment as
scavengers in and around human settlements. They rarely hunt and consequently
do not encounter rich sources of protein. Instead they have adapted to a diet
of primarily carbohydrates. As descendants of the exclusively carnivorous
wolves, they are subjected to the evolutionary load of a physiological demand
for proteins. To meet their protein needs they resort to a thumb rule, if it
smells like meat, eat it. Pups face high competition from group and non group
members and are in a phase of rapid growth with high protein demands. Following
the thumb rule, then they can acquire more protein at the cost of increased
competition and reduced supplementary non protein nutrition. However, if the
mother supplements their diet with protein rich regurgitates and milk, then the
pups can benefit by being generalists. Using a choice test in the field we show
that while adults have a clear preference for meat, pups have no such
preference, and they even eat degraded protein eagerly. Thus the thumb rule
used by adult dogs for efficient scavenging is not innate, and needs to be
learned. The thumb rule might be acquired by cultural transmission, through
exposure to meat in the regurgitate of the mother, or while accompanying her on
foraging trips.
","['Anandarup Bhadra', 'Anindita Bhadra']"
http://arxiv.org/abs/2308.02700v2,Cultured meat,2023-08-04T20:35:59Z,2023-08-23T20:01:55Z,"Simultaneous self-organization of arterial and venous networks driven by
  the physics of global power optimization","  Understanding of vascular organization is a long-standing problem in
quantitative biology and biophysics and is essential for the growth of large
cultured tissues. Approaches are needed that (1) make predictions of optimal
arteriovenous networks in order to understand the natural vasculatures that
originate from evolution (2) can design vasculature for 3D printing of cultured
tissues, meats, organoids and organs. I present a method for determining the
globally optimal structure of interlocking arterial and venous (arteriovenous)
networks. The core physics is comprised of the minimization of total power
associated with the whole vascular network, with penalties to stop arterial and
venous segments from intersecting. Specifically, the power needed for
Poiseuille flow through vessels and the metabolic power cost for blood
maintenance are optimized. Simultaneous determination of both arterial and
venous vasculatures is essential to avoid intersections between vessels that
would bypass the capillary network. As proof-of-concept, I examine the optimal
vascular structure for supplying square- and disk-like tissue shapes that would
be suitable for bioprinting in multi-well plates. Features in the trees are
driven by the bifurcation exponent and metabolic constant which affect whether
arteries and veins follow the same or different routes through the tissue. They
also affect the level of tortuosity in the vessels. The method could be used to
understand the distribution of blood vessels within organs, to form the core of
simulations, and combined with 3D printing to generate vasculatures for
arbitrary volumes of cultured tissue and cultured meat.
",['James P. Hague']
http://arxiv.org/abs/2306.13435v1,Cultured meat,2023-06-23T10:58:40Z,2023-06-23T10:58:40Z,"High-throughput design of cultured tissue moulds using a biophysical
  model","  The technique presented here identifies tethered mould designs, optimised for
growing cultured tissue with very highly-aligned cells. It is based on a
microscopic biophysical model for polarised cellular hydrogels. There is an
unmet need for tools to assist mould and scaffold designs for the growth of
cultured tissues with bespoke cell organisations, that can be used in
applications such as regenerative medicine, drug screening and cultured meat.
High-throughput biophysical calculations were made for a wide variety of
computer-generated moulds, with cell-matrix interactions and tissue-scale
forces simulated using a contractile-network dipole-orientation model.
Elongated moulds with central broadening and one of the following tethering
strategies are found to lead to highly-aligned cells: (1) tethers placed within
the bilateral protrusions resulting from an indentation on the short edge, to
guide alignment (2) tethers placed within a single vertex to shrink the
available space for misalignment. As such, proof-of-concept has been shown for
mould and tethered scaffold design based on a recently developed biophysical
model. The approach is applicable to a broad range of cell types that align in
tissues and is extensible for 3D scaffolds.
","['James P. Hague', 'Allison E. Andrews', 'Hugh Dickinson']"
http://arxiv.org/abs/2410.13685v1,Cultured meat,2024-10-17T15:47:12Z,2024-10-17T15:47:12Z,"Label-free prediction of fluorescence markers in bovine satellite cells
  using deep learning","  Assessing the quality of bovine satellite cells (BSCs) is essential for the
cultivated meat industry, which aims to address global food sustainability
challenges. This study aims to develop a label-free method for predicting
fluorescence markers in isolated BSCs using deep learning. We employed a
U-Net-based CNN model to predict multiple fluorescence signals from a single
bright-field microscopy image of cell culture. Two key biomarkers, DAPI and
Pax7, were used to determine the abundance and quality of BSCs. The image
pre-processing pipeline included fluorescence denoising to improve prediction
performance and consistency. A total of 48 biological replicates were used,
with statistical performance metrics such as Pearson correlation coefficient
and SSIM employed for model evaluation. The model exhibited better performance
with DAPI predictions due to uniform staining. Pax7 predictions were more
variable, reflecting biological heterogeneity. Enhanced visualization
techniques, including color mapping and image overlay, improved the
interpretability of the predictions by providing better contextual and
perceptual information. The findings highlight the importance of data
pre-processing and demonstrate the potential of deep learning to advance
non-invasive, label-free assessment techniques in the cultivated meat industry,
paving the way for reliable and actionable AI-driven evaluations.
","['Sania Sinha', 'Aarham Wasit', 'Won Seob Kim', 'Jongkyoo Kim', 'Jiyoon Yi']"
http://arxiv.org/abs/2202.13672v2,Cultured meat,2022-02-28T10:42:45Z,2022-06-08T06:23:38Z,Molecular and colloidal transport in bacterial cellulose hydrogels,"  Bacterial cellulose biofilms are complex networks of strong interwoven
nanofibers that control transport and protect bacterial colonies in the film.
Design of diverse applications of bacterial cellulose films also relies on
understanding and controlling transport through the fiber mesh, and transport
simulations of the films are most accurate when guided by experimental
characterization of the structures and the resultant diffusion inside.
Diffusion through such films is a function of their key microstructural length
scales, determining how molecules, as well as particles and microorganisms,
permeate them. We use microscopy to study the unique bacterial cellulose film
structure and quantify the mobility dynamics of various sizes of tracer
particles and macromolecules. Mobility is hindered within the films, as
confinement and local movement strongly depend on void size relative to
diffusing tracers. The biofilms have a naturally periodic structure of
alternating dense and porous layers of nanofiber mesh, and we tune the
magnitude of the spacing via fermentation conditions. Micron-sized particles
can diffuse through the porous layers, but can not penetrate the dense layers.
Tracer mobility in the porous layers is isotropic, indicating a largely random
pore structure there. Molecular diffusion through the whole film is only
slightly reduced by the structural tortuosity. Knowledge of transport
variations within bacterial cellulose networks can be used to guide design of
symbiotic cultures in these structures and enhance their use in applications
biomedical implants, wound dressings, lab-grown meat, and sensors.
","['Firoozeh Babayekhorasani', 'Maryam Hosseini', 'Patrick T. Spicer']"
http://arxiv.org/abs/2401.07875v1,Cultured meat,2024-01-15T18:08:54Z,2024-01-15T18:08:54Z,Safely and Autonomously Cutting Meat with a Collaborative Robot Arm,"  Labor shortages in the United States are impacting a number of industries
including the meat processing sector. Collaborative technologies that work
alongside humans while increasing production abilities may support the industry
by enhancing automation and improving job quality. However, existing automation
technologies used in the meat industry have limited collaboration potential,
low flexibility, and high cost. The objective of this work was to explore the
use of a robot arm to collaboratively work alongside a human and complete tasks
performed in a meat processing facility. Toward this objective, we demonstrated
proof-of-concept approaches to ensure human safety while exploring the capacity
of the robot arm to perform example meat processing tasks. In support of human
safety, we developed a knife instrumentation system to detect when the cutting
implement comes into contact with meat within the collaborative space. To
demonstrate the capability of the system to flexibly conduct a variety of basic
meat processing tasks, we developed vision and control protocols to execute
slicing, trimming, and cubing of pork loins. We also collected a subjective
evaluation of the actions from experts within the U.S. meat processing
industry. On average the experts rated the robot's performance as adequate.
Moreover, the experts generally preferred the cuts performed in collaboration
with a human worker to cuts completed autonomously, highlighting the benefits
of robotic technologies that assist human workers rather than replace them.
Video demonstrations of our proposed framework can be found here:
https://youtu.be/56mdHjjYMVc
","['Ryan Wright', 'Sagar Parekh', 'Robin White', 'Dylan P. Losey']"
http://arxiv.org/abs/2402.13439v1,Cultured meat,2024-02-21T00:16:08Z,2024-02-21T00:16:08Z,"Estimating Demand for Lamb, Beef, Pork, and Poultry in Canada","  This paper investigates the demand for lamb, beef, pork, and poultry in
Canada, both at the national level and in disaggregated provinces, to identify
meat consumption patterns in different provinces. Meat consumption plays a
significant role in Canada's economy and is an important source of calories for
the population. However, meat demand faces several consumption challenges due
to logistic constraints, as a significant portion of the supply is imported
from other countries. Therefore, there is a need for a better understanding of
the causal relationships underlying lamb, beef, pork, and poultry consumption
in Canada. Until recently, there have been no attempts to estimate meat
consumption at the provincial level in Canada. Different Almost Ideal Demand
System (AIDS) models have been applied for testing specifications to circumvent
several econometric and theoretical problems. In particular, generalized AIDS
and its Quadratic extension QUAIDS methods have been estimated across each
province using the Iterative Linear Least Squares Estimator (ILLE) estimation
Method. Weekly retail meat consumption price and quantity data from 2019 to
2022 have been used for Canada and for each province namely Quebec, Maritime
provinces (New Brunswick, Nova Scotia, and Prince Edward Island), Ontario,
total West (Yukon, Northwest Territory and Nunavut), Alberta,
Manitoba-Saskatchewan and Manitoba as well as British Columbia. Consistent
coefficients and demand elasticities estimates reveal patterns of substitution
and/or complementarity between the four categories of meat. Meat consumption
patterns differ across each province. Results show that the demand for the four
categories of meat is responsive to price changes. Overall, lamb expenditure
was found to be elastic and thus considered a luxury good during the study
period, while the other three categories are considered normal goods across
Canada.
",['Zakary Rodrigue Diakité']
http://arxiv.org/abs/2504.04872v1,Cultured meat,2025-04-07T09:27:37Z,2025-04-07T09:27:37Z,Simulating Persuasive Dialogues on Meat Reduction with Generative Agents,"  Meat reduction benefits human and planetary health, but social norms keep
meat central in shared meals. To date, the development of communication
strategies that promote meat reduction while minimizing social costs has
required the costly involvement of human participants at each stage of the
process. We present work in progress on simulating multi-round dialogues on
meat reduction between Generative Agents based on large language models (LLMs).
We measure our main outcome using established psychological questionnaires
based on the Theory of Planned Behavior and additionally investigate Social
Costs. We find evidence that our preliminary simulations produce outcomes that
are (i) consistent with theoretical expectations; and (ii) valid when compared
to data from previous studies with human participants. Generative agent-based
models are a promising tool for identifying novel communication strategies on
meat reduction-tailored to highly specific participant groups-to then be tested
in subsequent studies with human participants.
","['Georg Ahnert', 'Elena Wurth', 'Markus Strohmaier', 'Jutta Mata']"
http://arxiv.org/abs/2503.08664v1,Cultured meat,2025-03-11T17:50:59Z,2025-03-11T17:50:59Z,"MEAT: Multiview Diffusion Model for Human Generation on Megapixels with
  Mesh Attention","  Multiview diffusion models have shown considerable success in image-to-3D
generation for general objects. However, when applied to human data, existing
methods have yet to deliver promising results, largely due to the challenges of
scaling multiview attention to higher resolutions. In this paper, we explore
human multiview diffusion models at the megapixel level and introduce a
solution called mesh attention to enable training at 1024x1024 resolution.
Using a clothed human mesh as a central coarse geometric representation, the
proposed mesh attention leverages rasterization and projection to establish
direct cross-view coordinate correspondences. This approach significantly
reduces the complexity of multiview attention while maintaining cross-view
consistency. Building on this foundation, we devise a mesh attention block and
combine it with keypoint conditioning to create our human-specific multiview
diffusion model, MEAT. In addition, we present valuable insights into applying
multiview human motion videos for diffusion training, addressing the
longstanding issue of data scarcity. Extensive experiments show that MEAT
effectively generates dense, consistent multiview human images at the megapixel
level, outperforming existing multiview diffusion methods.
","['Yuhan Wang', 'Fangzhou Hong', 'Shuai Yang', 'Liming Jiang', 'Wayne Wu', 'Chen Change Loy']"
http://arxiv.org/abs/2208.13484v1,Cultured meat,2022-08-29T10:37:31Z,2022-08-29T10:37:31Z,"Pasture Intake Protects Against Commercial Diet-induced
  Lipopolysaccharide Production Facilitated by Gut Microbiota through
  Activating Intestinal Alkaline Phosphatase Enzyme in Meat Geese","  In-house feeding system (IHF, a low dietary fiber source) may cause altered
cecal microbiota composition and inflammatory responses in meat geese via
increased endotoxemia (lipopolysaccharides) with reduced intestinal alkaline
phosphatase (ALP) production. The effects of artificial pasture grazing system
(AGF, a high dietary fiber source) on modulating gut microbiota architecture
and gut barrier functions have not been investigated in meat geese. The
intestinal ALP functions to regulate gut microbial homeostasis and barrier
function appears to inhibit pro-inflammatory cytokines by reducing LPS-induced
reactive oxygen species (ROS) production. The purpose of our study was to
investigate whether this enzyme could play a critical role in attenuating ROS
generation and then ROS facilitated NF-\k{appa}B pathway-induced systemic
inflammation in meat geese. First, we assessed the impacts of IHF and AGF on
gut microbial composition via 16 sRNA sequencing in meat geese. In the gut
microbiota analysis, meat geese supplemented with pasture demonstrated a
significant reduction in microbial richness and diversity compared to IHF meat
geese demonstrating antimicrobial, antioxidation, and anti-inflammatory ability
of AGF system. Second host markers analysis through protein expression of serum
and cecal tissues and quantitative PCR of cecal tissues were evaluated. We
confirmed a significant increase in intestinal ALP-induced Nrf2 signaling
pathway representing LPS dephosphorylation mediated TLR4/MyD88 induced ROS
reduction mechanisms in AGF meat geese. Further, the correlation analysis of
top 44 host markers with gut microbiota shows that artificial pasture intake
induced gut barrier functions via reducing ROS-mediated NF-\k{appa}B
pathway-induced gut permeability, systemic inflammation, and aging phenotypes.
","['Qasim Ali', 'Sen Ma', 'Umar Farooq', 'Jiakuan Niu', 'Fen Li', 'Muhammad Abaidullah', 'Boshuai Liu', 'Shaokai La', 'Defeng Li', 'Zhichang Wang', 'Hao Sun', 'Yalei Cui', 'Yinghua Shi']"
http://arxiv.org/abs/2005.12671v1,Cultured meat,2020-04-12T15:43:14Z,2020-04-12T15:43:14Z,"Towards real time assessment of intramuscular fat content in meat using
  optical fibre-based optical coherence tomography","  We consider the use of optical coherence tomography (OCT) imaging to predict
the quality of meat. We find that intramuscular fat (IMF) absorbs infrared
light about nine times stronger than muscle, which enables us to estimate fat
content in intact meat samples. The method is made very efficient by extracting
relevant information from the three-dimensional high-resolution images
generated by OCT using principal component analysis (PCA). The principal
components are then used as regressors into a support vector regression (SVR)
prediction model. The SVR model is found to predict IMF content stably and
accurately, with an R^2 value of 0.94. Our study paves the way for automated,
contact-less, non-destructive, real time classification of the quality of meat
samples.
","['Abi Thampi', 'Sam Hitchman', 'Stéphane Coen', 'Frédérique Vanholsbeeck']"
http://arxiv.org/abs/2210.05358v2,Cultured meat,2022-10-06T15:03:23Z,2022-10-18T10:05:09Z,On estimating Armington elasticities for Japan's meat imports,"  By fully accounting for the distinct tariff regimes levied on imported meat,
we estimate substitution elasticities of Japan's two-stage import aggregation
functions for beef, chicken and pork. While the regression analysis crucially
depends on the price that consumers face, the post-tariff price of imported
meat depends not only on ad valorem duties but also on tariff rate quotas and
gate price system regimes. The effective tariff rate is consequently evaluated
by utilizing monthly transaction data. To address potential endogeneity
problems, we apply exchange rates that we believe to be independent of the
demand shocks for imported meat. The panel nature of the data allows us to
retrieve the first-stage aggregates via time dummy variables, free of demand
shocks, to be used as part of the explanatory variable and as an instrument in
the second-stage regression.
","['Satoshi Nakano', 'Kazuhiko Nishimura']"
http://arxiv.org/abs/2406.14259v1,Cultured meat,2024-06-20T12:28:47Z,2024-06-20T12:28:47Z,"MEAT: Median-Ensemble Adversarial Training for Improving Robustness and
  Generalization","  Self-ensemble adversarial training methods improve model robustness by
ensembling models at different training epochs, such as model weight averaging
(WA). However, previous research has shown that self-ensemble defense methods
in adversarial training (AT) still suffer from robust overfitting, which
severely affects the generalization performance. Empirically, in the late
phases of training, the AT becomes more overfitting to the extent that the
individuals for weight averaging also suffer from overfitting and produce
anomalous weight values, which causes the self-ensemble model to continue to
undergo robust overfitting due to the failure in removing the weight anomalies.
To solve this problem, we aim to tackle the influence of outliers in the weight
space in this work and propose an easy-to-operate and effective Median-Ensemble
Adversarial Training (MEAT) method to solve the robust overfitting phenomenon
existing in self-ensemble defense from the source by searching for the median
of the historical model weights. Experimental results show that MEAT achieves
the best robustness against the powerful AutoAttack and can effectively
allievate the robust overfitting. We further demonstrate that most defense
methods can improve robust generalization and robustness by combining with
MEAT.
","['Zhaozhe Hu', 'Jia-Li Yin', 'Bin Chen', 'Luojun Lin', 'Bo-Hao Chen', 'Ximeng Liu']"
http://arxiv.org/abs/2504.00066v1,Cultured meat,2025-03-31T16:16:58Z,2025-03-31T16:16:58Z,"Meat, Vegetable, Soup -- The First Successful Attempt to Classify
  Everything","  We present the results of a novel classification scheme for all items,
objects, concepts, and crucially -- things -- in the known and unknown
universe. Our definitions of meat, soup and vegetable are near-exhaustive and
represent a new era of scientific discovery within the rapidly-developing field
of Arbitrary Classification. While the definitions of vegetable (growing in the
ground), meat (growing in an animal) and soup (containing both vegetable and
meat) may appear simple at first, we discuss a range of complex cases in which
progress is rapidly being made, and provide definitions and clarifications for
as many objects as a weekend of typing will allow.
","['G. Weaver', 'M. J. Selfridge', 'J. M. Setchfield', 'F. Dresbach', 'V. Varma', 'J. Martinez Garcia', 'A. Moharana', 'J. Keegans', 'L. J. Adams']"
http://arxiv.org/abs/2203.11684v1,Cultured meat,2022-03-22T12:58:39Z,2022-03-22T12:58:39Z,Meta-attention for ViT-backed Continual Learning,"  Continual learning is a longstanding research topic due to its crucial role
in tackling continually arriving tasks. Up to now, the study of continual
learning in computer vision is mainly restricted to convolutional neural
networks (CNNs). However, recently there is a tendency that the newly emerging
vision transformers (ViTs) are gradually dominating the field of computer
vision, which leaves CNN-based continual learning lagging behind as they can
suffer from severe performance degradation if straightforwardly applied to
ViTs. In this paper, we study ViT-backed continual learning to strive for
higher performance riding on recent advances of ViTs. Inspired by mask-based
continual learning methods in CNNs, where a mask is learned per task to adapt
the pre-trained ViT to the new task, we propose MEta-ATtention (MEAT), i.e.,
attention to self-attention, to adapt a pre-trained ViT to new tasks without
sacrificing performance on already learned tasks. Unlike prior mask-based
methods like Piggyback, where all parameters are associated with corresponding
masks, MEAT leverages the characteristics of ViTs and only masks a portion of
its parameters. It renders MEAT more efficient and effective with less overhead
and higher accuracy. Extensive experiments demonstrate that MEAT exhibits
significant superiority to its state-of-the-art CNN counterparts, with 4.0~6.0%
absolute boosts in accuracy. Our code has been released at
https://github.com/zju-vipa/MEAT-TIL.
","['Mengqi Xue', 'Haofei Zhang', 'Jie Song', 'Mingli Song']"
http://arxiv.org/abs/2412.11167v2,Cultured meat,2024-12-15T12:30:52Z,2025-02-16T12:21:29Z,Cultural Palette: Pluralising Culture Alignment via Multi-agent Palette,"  Large language models (LLMs) face challenges in aligning with diverse
cultural values despite their remarkable performance in generation, which stems
from inherent monocultural biases and difficulties in capturing nuanced
cultural semantics. Existing methods struggle to adapt to unkown culture after
fine-tuning. Inspired by cultural geography across five continents, we propose
Cultural Palette, a multi-agent framework that redefines cultural alignment as
an adaptive ""color-blending"" process for country-specific adaptation. Our
approach harnesses cultural geography across five continents (Africa, America,
Asia, Europe, Oceania) through three key steps: First, we synthesize the
Pentachromatic Cultural Palette Dataset using GPT-4o, refining
continental-level dialogues with Hofstede cultural dimensions to establish
foundational cultural representations. Second, five continent-level alignment
agents form specialized cultural communities that generate region-specific
draft responses. Third, a Meta Agent employs Cultural MoErges to dynamically
blend these cultural ""colors"" through attention-gated parameter merging, akin
to mixing pigments on a palette, resolving conflicts while preserving cultural
nuances to produce the final culturally-aligned response. Extensive experiments
across various countries demonstrate that Cultural Palette surpasses existing
baselines in cultural alignment.
","['Jiahao Yuan', 'Zixiang Di', 'Shangzixin Zhao', 'Usman Naseem']"
http://arxiv.org/abs/1304.3546v1,Cultured meat,2013-04-12T06:30:33Z,2013-04-12T06:30:33Z,The Meat of the Matter: A thumb rule for scavenging dogs?,"  Animals that scavenge in and around human localities need to utilize a broad
range of resources. Preference for any one kind of food, under such
circumstances, might be inefficient. Indian free-ranging dogs, Canis lupus
familiaris are scavengers that are heavily dependent on humans for sustaining
their omnivorous diet. The current study suggests that because of evolutionary
load, these dogs, which are descendants of the decidedly carnivorous gray wolf,
still retain a preference for meat though they live on carbohydrate-rich
resources. The plasticity in their diet probably fosters efficient scavenging
in a competitive environment, while a thumb rule for preferentially acquiring
specific nutrients enables them to sequester proteins from the
carbohydrate-rich environment.
","['Anandarup Bhadra', 'Debottam Bhattacharjee', 'Manabi Paul', 'Anindita Bhadra']"
http://arxiv.org/abs/2006.16925v3,Neurotechnology,2020-06-23T07:46:22Z,2024-09-18T23:37:41Z,"Ethical Analysis on the Application of Neurotechnology for Human
  Augmentation in Physicians and Surgeons","  With the shortage of physicians and surgeons and increase in demand worldwide
due to situations such as the COVID-19 pandemic, there is a growing interest in
finding solutions to help address the problem. A solution to this problem would
be to use neurotechnology to provide them augmented cognition, senses and
action for optimal diagnosis and treatment. Consequently, doing so can
negatively impact them and others. We argue that applying neurotechnology for
human enhancement in physicians and surgeons can cause injustices, and harm to
them and patients. In this paper, we will first describe the augmentations and
neurotechnologies that can be used to achieve the relevant augmentations for
physicians and surgeons. We will then review selected ethical concerns
discussed within literature, discuss the neuroengineering behind using
neurotechnology for augmentation purposes, then conclude with an analysis on
outcomes and ethical issues of implementing human augmentation via
neurotechnology in medical and surgical practice.
","['Soaad Hossain', 'Syed Ishtiaque Ahmed']"
http://arxiv.org/abs/1607.05023v1,Neurotechnology,2016-07-18T11:28:11Z,2016-07-18T11:28:11Z,"Intelligent Biohybrid Neurotechnologies: Are They Really What They
  Claim?","  In the era of intelligent biohybrid neurotechnologies for brain repair, new
fanciful terms are appearing in the scientific dictionary to define what has so
far been unimaginable. As the emerging neurotechnologies are becoming
increasingly polyhedral and sophisticated, should we talk about evolution and
rank the intelligence of these devices?
","['Gabriella Panuccio', 'Marianna Semprini', 'Lorenzo Natale', 'Michela Chiappalone']"
